mode,test id,chunk gap,epochs current,epochs,n_split_server,n_combiner_server,used chunk num,used data length,used data shape,cache time,processing time
0,1,0.002,1,50,2,1,18,4,4,0.036,0.0
0,1,0.002,2,50,2,1,18,4,4,0.036,0.0
0,1,0.002,3,50,2,1,18,4,4,0.035,0.0
0,1,0.002,4,50,2,1,18,4,4,0.036,0.0
0,1,0.002,5,50,2,1,18,4,4,0.038,0.0
0,1,0.002,6,50,2,1,18,4,4,0.036,0.0
0,1,0.002,7,50,2,1,18,4,4,0.035,0.0
0,1,0.002,8,50,2,1,18,4,4,0.036,0.0
0,1,0.002,9,50,2,1,18,4,4,0.036,0.0
0,1,0.002,10,50,2,1,18,4,4,0.037,0.0
0,1,0.002,11,50,2,1,18,4,4,0.035,0.0
0,1,0.002,12,50,2,1,18,4,4,0.036,0.0
0,1,0.002,13,50,2,1,18,4,4,0.036,0.0
0,1,0.002,14,50,2,1,18,4,4,0.036,0.0
0,1,0.002,15,50,2,1,18,4,4,0.036,0.0
0,1,0.002,16,50,2,1,18,4,4,0.035,0.0
0,1,0.002,17,50,2,1,18,4,4,0.038,0.0
0,1,0.002,18,50,2,1,18,4,4,0.036,0.0
0,1,0.002,19,50,2,1,18,4,4,0.036,0.0
0,1,0.002,20,50,2,1,18,4,4,0.035,0.0
0,1,0.002,21,50,2,1,18,4,4,0.035,0.0
0,1,0.002,22,50,2,1,18,4,4,0.035,0.0
0,1,0.002,23,50,2,1,18,4,4,0.035,0.0
0,1,0.002,24,50,2,1,18,4,4,0.035,0.0
0,1,0.002,25,50,2,1,18,4,4,0.035,0.0
0,1,0.002,26,50,2,1,18,4,4,0.036,0.0
0,1,0.002,27,50,2,1,18,4,4,0.035,0.0
0,1,0.002,28,50,2,1,18,4,4,0.035,0.0
0,1,0.002,29,50,2,1,18,4,4,0.036,0.0
0,1,0.002,30,50,2,1,18,4,4,0.036,0.0
0,1,0.002,31,50,2,1,18,4,4,0.052,0.0
0,1,0.002,32,50,2,1,18,4,4,0.035,0.0
0,1,0.002,33,50,2,1,18,4,4,0.037,0.0
0,1,0.002,34,50,2,1,18,4,4,0.035,0.0
0,1,0.002,35,50,2,1,18,4,4,0.035,0.0
0,1,0.002,36,50,2,1,18,4,4,0.035,0.0
0,1,0.002,37,50,2,1,18,4,4,0.035,0.0
0,1,0.002,38,50,2,1,18,4,4,0.035,0.0
0,1,0.002,39,50,2,1,18,4,4,0.036,0.0
0,1,0.002,40,50,2,1,18,4,4,0.035,0.0
0,1,0.002,41,50,2,1,18,4,4,0.035,0.0
0,1,0.002,42,50,2,1,18,4,4,0.035,0.0
0,1,0.002,43,50,2,1,18,4,4,0.035,0.0
0,1,0.002,44,50,2,1,18,4,4,0.035,0.0
0,1,0.002,45,50,2,1,18,4,4,0.036,0.0
0,1,0.002,46,50,2,1,18,4,4,0.035,0.0
0,1,0.002,47,50,2,1,18,4,4,0.035,0.0
0,1,0.002,48,50,2,1,18,4,4,0.035,0.0
0,1,0.002,49,50,2,1,18,4,4,0.035,0.0
0,1,0.002,50,50,2,1,18,4,4,0.035,0.0
0,1,0.002,1,50,4,1,18,4,4,0.035,0.0
0,1,0.002,2,50,4,1,18,4,4,0.035,0.0
0,1,0.002,3,50,4,1,18,4,4,0.035,0.0
0,1,0.002,4,50,4,1,18,4,4,0.036,0.0
0,1,0.002,5,50,4,1,18,4,4,0.036,0.0
0,1,0.002,6,50,4,1,18,4,4,0.035,0.0
0,1,0.002,7,50,4,1,18,4,4,0.035,0.0
0,1,0.002,8,50,4,1,18,4,4,0.035,0.0
0,1,0.002,9,50,4,1,18,4,4,0.035,0.0
0,1,0.002,10,50,4,1,18,4,4,0.035,0.0
0,1,0.002,11,50,4,1,18,4,4,0.035,0.0
0,1,0.002,12,50,4,1,18,4,4,0.035,0.0
0,1,0.002,13,50,4,1,18,4,4,0.035,0.0
0,1,0.002,14,50,4,1,18,4,4,0.035,0.0
0,1,0.002,15,50,4,1,18,4,4,0.035,0.0
0,1,0.002,16,50,4,1,18,4,4,0.035,0.0
0,1,0.002,17,50,4,1,18,4,4,0.05,0.0
0,1,0.002,18,50,4,1,18,4,4,0.035,0.0
0,1,0.002,19,50,4,1,18,4,4,0.035,0.0
0,1,0.002,20,50,4,1,18,4,4,0.035,0.0
0,1,0.002,21,50,4,1,18,4,4,0.035,0.0
0,1,0.002,22,50,4,1,18,4,4,0.035,0.0
0,1,0.002,23,50,4,1,18,4,4,0.035,0.0
0,1,0.002,24,50,4,1,18,4,4,0.035,0.0
0,1,0.002,25,50,4,1,18,4,4,0.035,0.0
0,1,0.002,26,50,4,1,18,4,4,0.035,0.0
0,1,0.002,27,50,4,1,18,4,4,0.035,0.0
0,1,0.002,28,50,4,1,18,4,4,0.036,0.0
0,1,0.002,29,50,4,1,18,4,4,0.035,0.0
0,1,0.002,30,50,4,1,18,4,4,0.035,0.0
0,1,0.002,31,50,4,1,18,4,4,0.035,0.0
0,1,0.002,32,50,4,1,18,4,4,0.035,0.0
0,1,0.002,33,50,4,1,18,4,4,0.036,0.0
0,1,0.002,34,50,4,1,18,4,4,0.035,0.0
0,1,0.002,35,50,4,1,18,4,4,0.036,0.0
0,1,0.002,36,50,4,1,18,4,4,0.035,0.0
0,1,0.002,37,50,4,1,18,4,4,0.035,0.0
0,1,0.002,38,50,4,1,18,4,4,0.035,0.0
0,1,0.002,39,50,4,1,18,4,4,0.035,0.0
0,1,0.002,40,50,4,1,18,4,4,0.035,0.0
0,1,0.002,41,50,4,1,18,4,4,0.036,0.0
0,1,0.002,42,50,4,1,18,4,4,0.035,0.0
0,1,0.002,43,50,4,1,18,4,4,0.035,0.0
0,1,0.002,44,50,4,1,18,4,4,0.035,0.0
0,1,0.002,45,50,4,1,18,4,4,0.035,0.0
0,1,0.002,46,50,4,1,18,4,4,0.036,0.0
0,1,0.002,47,50,4,1,18,4,4,0.036,0.0
0,1,0.002,48,50,4,1,18,4,4,0.035,0.0
0,1,0.002,49,50,4,1,18,4,4,0.039,0.0
0,1,0.002,50,50,4,1,18,4,4,0.037,0.0
0,1,0.002,1,50,8,1,18,4,4,0.035,0.0
0,1,0.002,2,50,8,1,18,4,4,0.035,0.0
0,1,0.002,3,50,8,1,18,4,4,0.037,0.0
0,1,0.002,4,50,8,1,18,4,4,0.036,0.0
0,1,0.002,5,50,8,1,18,4,4,0.036,0.0
0,1,0.002,6,50,8,1,18,4,4,0.035,0.0
0,1,0.002,7,50,8,1,18,4,4,0.035,0.0
0,1,0.002,8,50,8,1,18,4,4,0.035,0.0
0,1,0.002,9,50,8,1,18,4,4,0.035,0.0
0,1,0.002,10,50,8,1,18,4,4,0.035,0.0
0,1,0.002,11,50,8,1,18,4,4,0.035,0.0
0,1,0.002,12,50,8,1,18,4,4,0.036,0.0
0,1,0.002,13,50,8,1,18,4,4,0.041,0.0
0,1,0.002,14,50,8,1,18,4,4,0.035,0.0
0,1,0.002,15,50,8,1,18,4,4,0.035,0.0
0,1,0.002,16,50,8,1,18,4,4,0.035,0.0
0,1,0.002,17,50,8,1,18,4,4,0.035,0.0
0,1,0.002,18,50,8,1,18,4,4,0.036,0.0
0,1,0.002,19,50,8,1,18,4,4,0.035,0.0
0,1,0.002,20,50,8,1,18,4,4,0.035,0.0
0,1,0.002,21,50,8,1,18,4,4,0.035,0.0
0,1,0.002,22,50,8,1,18,4,4,0.035,0.0
0,1,0.002,23,50,8,1,18,4,4,0.035,0.0
0,1,0.002,24,50,8,1,18,4,4,0.035,0.0
0,1,0.002,25,50,8,1,18,4,4,0.036,0.0
0,1,0.002,26,50,8,1,18,4,4,0.036,0.0
0,1,0.002,27,50,8,1,18,4,4,0.035,0.0
0,1,0.002,28,50,8,1,18,4,4,0.035,0.0
0,1,0.002,29,50,8,1,18,4,4,0.035,0.0
0,1,0.002,30,50,8,1,18,4,4,0.035,0.0
0,1,0.002,31,50,8,1,18,4,4,0.035,0.0
0,1,0.002,32,50,8,1,18,4,4,0.039,0.0
0,1,0.002,33,50,8,1,18,4,4,0.035,0.0
0,1,0.002,34,50,8,1,18,4,4,0.035,0.0
0,1,0.002,35,50,8,1,18,4,4,0.036,0.0
0,1,0.002,36,50,8,1,18,4,4,0.035,0.0
0,1,0.002,37,50,8,1,18,4,4,0.035,0.0
0,1,0.002,38,50,8,1,18,4,4,0.035,0.0
0,1,0.002,39,50,8,1,18,4,4,0.035,0.0
0,1,0.002,40,50,8,1,18,4,4,0.036,0.0
0,1,0.002,41,50,8,1,18,4,4,0.035,0.0
0,1,0.002,42,50,8,1,18,4,4,0.035,0.0
0,1,0.002,43,50,8,1,18,4,4,0.036,0.0
0,1,0.002,44,50,8,1,18,4,4,0.035,0.0
0,1,0.002,45,50,8,1,18,4,4,0.039,0.0
0,1,0.002,46,50,8,1,18,4,4,0.036,0.0
0,1,0.002,47,50,8,1,18,4,4,0.035,0.0
0,1,0.002,48,50,8,1,18,4,4,0.035,0.0
0,1,0.002,49,50,8,1,18,4,4,0.035,0.0
0,1,0.002,50,50,8,1,18,4,4,0.035,0.0
0,1,0.002,1,50,16,1,18,4,4,0.035,0.0
0,1,0.002,2,50,16,1,18,4,4,0.035,0.0
0,1,0.002,3,50,16,1,18,4,4,0.035,0.0
0,1,0.002,4,50,16,1,18,4,4,0.035,0.0
0,1,0.002,5,50,16,1,18,4,4,0.035,0.0
0,1,0.002,6,50,16,1,18,4,4,0.035,0.0
0,1,0.002,7,50,16,1,18,4,4,0.035,0.0
0,1,0.002,8,50,16,1,18,4,4,0.035,0.0
0,1,0.002,9,50,16,1,18,4,4,0.035,0.0
0,1,0.002,10,50,16,1,18,4,4,0.035,0.0
0,1,0.002,11,50,16,1,18,4,4,0.035,0.0
0,1,0.002,12,50,16,1,18,4,4,0.038,0.0
0,1,0.002,13,50,16,1,18,4,4,0.037,0.0
0,1,0.002,14,50,16,1,18,4,4,0.035,0.0
0,1,0.002,15,50,16,1,18,4,4,0.035,0.0
0,1,0.002,16,50,16,1,18,4,4,0.035,0.0
0,1,0.002,17,50,16,1,18,4,4,0.035,0.0
0,1,0.002,18,50,16,1,18,4,4,0.035,0.0
0,1,0.002,19,50,16,1,18,4,4,0.044,0.0
0,1,0.002,20,50,16,1,18,4,4,0.035,0.0
0,1,0.002,21,50,16,1,18,4,4,0.036,0.0
0,1,0.002,22,50,16,1,18,4,4,0.035,0.0
0,1,0.002,23,50,16,1,18,4,4,0.035,0.0
0,1,0.002,24,50,16,1,18,4,4,0.035,0.0
0,1,0.002,25,50,16,1,18,4,4,0.036,0.0
0,1,0.002,26,50,16,1,18,4,4,0.036,0.0
0,1,0.002,27,50,16,1,18,4,4,0.036,0.0
0,1,0.002,28,50,16,1,18,4,4,0.035,0.0
0,1,0.002,29,50,16,1,18,4,4,0.035,0.0
0,1,0.002,30,50,16,1,18,4,4,0.035,0.0
0,1,0.002,31,50,16,1,18,4,4,0.035,0.0
0,1,0.002,32,50,16,1,18,4,4,0.037,0.0
0,1,0.002,33,50,16,1,18,4,4,0.035,0.0
0,1,0.002,34,50,16,1,18,4,4,0.035,0.0
0,1,0.002,35,50,16,1,18,4,4,0.04,0.0
0,1,0.002,36,50,16,1,18,4,4,0.035,0.0
0,1,0.002,37,50,16,1,18,4,4,0.05,0.0
0,1,0.002,38,50,16,1,18,4,4,0.035,0.0
0,1,0.002,39,50,16,1,18,4,4,0.035,0.0
0,1,0.002,40,50,16,1,18,4,4,0.035,0.0
0,1,0.002,41,50,16,1,18,4,4,0.035,0.0
0,1,0.002,42,50,16,1,18,4,4,0.035,0.0
0,1,0.002,43,50,16,1,18,4,4,0.035,0.0
0,1,0.002,44,50,16,1,18,4,4,0.036,0.0
0,1,0.002,45,50,16,1,18,4,4,0.035,0.0
0,1,0.002,46,50,16,1,18,4,4,0.035,0.0
0,1,0.002,47,50,16,1,18,4,4,0.035,0.0
0,1,0.002,48,50,16,1,18,4,4,0.036,0.0
0,1,0.002,49,50,16,1,18,4,4,0.035,0.0
0,1,0.002,50,50,16,1,18,4,4,0.035,0.0
0,1,0.002,1,50,32,1,18,4,4,0.035,0.0
0,1,0.002,2,50,32,1,18,4,4,0.037,0.0
0,1,0.002,3,50,32,1,18,4,4,0.036,0.0
0,1,0.002,4,50,32,1,18,4,4,0.035,0.0
0,1,0.002,5,50,32,1,18,4,4,0.035,0.0
0,1,0.002,6,50,32,1,18,4,4,0.038,0.0
0,1,0.002,7,50,32,1,18,4,4,0.036,0.0
0,1,0.002,8,50,32,1,18,4,4,0.035,0.0
0,1,0.002,9,50,32,1,18,4,4,0.035,0.0
0,1,0.002,10,50,32,1,18,4,4,0.035,0.0
0,1,0.002,11,50,32,1,18,4,4,0.035,0.0
0,1,0.002,12,50,32,1,18,4,4,0.035,0.0
0,1,0.002,13,50,32,1,18,4,4,0.036,0.0
0,1,0.002,14,50,32,1,18,4,4,0.035,0.0
0,1,0.002,15,50,32,1,18,4,4,0.036,0.0
0,1,0.002,16,50,32,1,18,4,4,0.035,0.0
0,1,0.002,17,50,32,1,18,4,4,0.037,0.0
0,1,0.002,18,50,32,1,18,4,4,0.035,0.0
0,1,0.002,19,50,32,1,18,4,4,0.035,0.0
0,1,0.002,20,50,32,1,18,4,4,0.035,0.0
0,1,0.002,21,50,32,1,18,4,4,0.036,0.0
0,1,0.002,22,50,32,1,18,4,4,0.037,0.0
0,1,0.002,23,50,32,1,18,4,4,0.037,0.0
0,1,0.002,24,50,32,1,18,4,4,0.035,0.0
0,1,0.002,25,50,32,1,18,4,4,0.035,0.0
0,1,0.002,26,50,32,1,18,4,4,0.035,0.0
0,1,0.002,27,50,32,1,18,4,4,0.036,0.0
0,1,0.002,28,50,32,1,18,4,4,0.035,0.0
0,1,0.002,29,50,32,1,18,4,4,0.035,0.0
0,1,0.002,30,50,32,1,18,4,4,0.035,0.0
0,1,0.002,31,50,32,1,18,4,4,0.038,0.0
0,1,0.002,32,50,32,1,18,4,4,0.035,0.0
0,1,0.002,33,50,32,1,18,4,4,0.035,0.0
0,1,0.002,34,50,32,1,18,4,4,0.035,0.0
0,1,0.002,35,50,32,1,18,4,4,0.035,0.0
0,1,0.002,36,50,32,1,18,4,4,0.035,0.0
0,1,0.002,37,50,32,1,18,4,4,0.035,0.0
0,1,0.002,38,50,32,1,18,4,4,0.035,0.0
0,1,0.002,39,50,32,1,18,4,4,0.035,0.0
0,1,0.002,40,50,32,1,18,4,4,0.036,0.0
0,1,0.002,41,50,32,1,18,4,4,0.036,0.0
0,1,0.002,42,50,32,1,18,4,4,0.035,0.0
0,1,0.002,43,50,32,1,18,4,4,0.035,0.0
0,1,0.002,44,50,32,1,18,4,4,0.035,0.0
0,1,0.002,45,50,32,1,18,4,4,0.037,0.0
0,1,0.002,46,50,32,1,18,4,4,0.035,0.0
0,1,0.002,47,50,32,1,18,4,4,0.04,0.0
0,1,0.002,48,50,32,1,18,4,4,0.035,0.0
0,1,0.002,49,50,32,1,18,4,4,0.035,0.0
0,1,0.002,50,50,32,1,18,4,4,0.04,0.0
0,1,0.002,1,50,64,1,18,4,4,0.035,0.0
0,1,0.002,2,50,64,1,18,4,4,0.035,0.0
0,1,0.002,3,50,64,1,18,4,4,0.035,0.0
0,1,0.002,4,50,64,1,18,4,4,0.036,0.0
0,1,0.002,5,50,64,1,18,4,4,0.035,0.0
0,1,0.002,6,50,64,1,18,4,4,0.04,0.0
0,1,0.002,7,50,64,1,18,4,4,0.035,0.0
0,1,0.002,8,50,64,1,18,4,4,0.035,0.0
0,1,0.002,9,50,64,1,18,4,4,0.035,0.0
0,1,0.002,10,50,64,1,18,4,4,0.035,0.0
0,1,0.002,11,50,64,1,18,4,4,0.035,0.0
0,1,0.002,12,50,64,1,18,4,4,0.035,0.0
0,1,0.002,13,50,64,1,18,4,4,0.036,0.0
0,1,0.002,14,50,64,1,18,4,4,0.035,0.0
0,1,0.002,15,50,64,1,18,4,4,0.035,0.0
0,1,0.002,16,50,64,1,18,4,4,0.035,0.0
0,1,0.002,17,50,64,1,18,4,4,0.035,0.0
0,1,0.002,18,50,64,1,18,4,4,0.035,0.0
0,1,0.002,19,50,64,1,18,4,4,0.035,0.0
0,1,0.002,20,50,64,1,18,4,4,0.035,0.0
0,1,0.002,21,50,64,1,18,4,4,0.035,0.0
0,1,0.002,22,50,64,1,18,4,4,0.035,0.0
0,1,0.002,23,50,64,1,18,4,4,0.035,0.0
0,1,0.002,24,50,64,1,18,4,4,0.035,0.0
0,1,0.002,25,50,64,1,18,4,4,0.035,0.0
0,1,0.002,26,50,64,1,18,4,4,0.035,0.0
0,1,0.002,27,50,64,1,18,4,4,0.035,0.0
0,1,0.002,28,50,64,1,18,4,4,0.035,0.0
0,1,0.002,29,50,64,1,18,4,4,0.035,0.0
0,1,0.002,30,50,64,1,18,4,4,0.038,0.0
0,1,0.002,31,50,64,1,18,4,4,0.035,0.0
0,1,0.002,32,50,64,1,18,4,4,0.035,0.0
0,1,0.002,33,50,64,1,18,4,4,0.042,0.0
0,1,0.002,34,50,64,1,18,4,4,0.035,0.0
0,1,0.002,35,50,64,1,18,4,4,0.035,0.0
0,1,0.002,36,50,64,1,18,4,4,0.035,0.0
0,1,0.002,37,50,64,1,18,4,4,0.035,0.0
0,1,0.002,38,50,64,1,18,4,4,0.039,0.0
0,1,0.002,39,50,64,1,18,4,4,0.035,0.0
0,1,0.002,40,50,64,1,18,4,4,0.035,0.0
0,1,0.002,41,50,64,1,18,4,4,0.035,0.0
0,1,0.002,42,50,64,1,18,4,4,0.035,0.0
0,1,0.002,43,50,64,1,18,4,4,0.035,0.0
0,1,0.002,44,50,64,1,18,4,4,0.035,0.0
0,1,0.002,45,50,64,1,18,4,4,0.035,0.0
0,1,0.002,46,50,64,1,18,4,4,0.035,0.0
0,1,0.002,47,50,64,1,18,4,4,0.038,0.0
0,1,0.002,48,50,64,1,18,4,4,0.037,0.0
0,1,0.002,49,50,64,1,18,4,4,0.035,0.0
0,1,0.002,50,50,64,1,18,4,4,0.037,0.0
